STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11
US1INLK0040,"GARY 4.1 SSW, IN US",41.5448,-87.3848,191.7,10/28/17,,,0,0,,,,,,,,,,,,,,
US1INLK0040,"GARY 4.1 SSW, IN US",41.5448,-87.3848,191.7,10/29/17,,,0,0,,,,,,,,,,,,,,
US1INLK0040,"GARY 4.1 SSW, IN US",41.5448,-87.3848,191.7,10/30/17,,,0,0,,,,,,,,,,,,,,
US1INLK0040,"GARY 4.1 SSW, IN US",41.5448,-87.3848,191.7,10/31/17,,,0,0,,,,,,,,,,,,,,
US1INLK0040,"GARY 4.1 SSW, IN US",41.5448,-87.3848,191.7,11/2/17,,,0.57,,,,,,,,,,,,,,,
US1INLK0040,"GARY 4.1 SSW, IN US",41.5448,-87.3848,191.7,11/3/17,,,0.07,,,,,,,,,,,,,,,
US1INLK0040,"GARY 4.1 SSW, IN US",41.5448,-87.3848,191.7,11/7/17,,,0,0,,,,,,,,,,,,,,
US1INLK0040,"GARY 4.1 SSW, IN US",41.5448,-87.3848,191.7,11/8/17,,,0,0,,,,,,,,,,,,,,
US1INLK0040,"GARY 4.1 SSW, IN US",41.5448,-87.3848,191.7,11/11/17,,,0,,,,,,,,,,,,,,,
US1INLK0040,"GARY 4.1 SSW, IN US",41.5448,-87.3848,191.7,11/14/17,,,0,0,,,,,,,,,,,,,,
US1INLK0040,"GARY 4.1 SSW, IN US",41.5448,-87.3848,191.7,11/15/17,,,0.11,,,,,,,,,,,,,,,
US1INLK0040,"GARY 4.1 SSW, IN US",41.5448,-87.3848,191.7,11/16/17,,,0,0,,,,,,,,,,,,,,
US1INLK0040,"GARY 4.1 SSW, IN US",41.5448,-87.3848,191.7,11/17/17,,,0,0,,,,,,,,,,,,,,
US1INLK0040,"GARY 4.1 SSW, IN US",41.5448,-87.3848,191.7,11/20/17,,,0,0,,,,,,,,,,,,,,
US1INLK0040,"GARY 4.1 SSW, IN US",41.5448,-87.3848,191.7,11/21/17,,,0,0,,,,,,,,,,,,,,
US1INLK0040,"GARY 4.1 SSW, IN US",41.5448,-87.3848,191.7,11/22/17,,,0.04,,,,,,,,,,,,,,,
US1INLK0040,"GARY 4.1 SSW, IN US",41.5448,-87.3848,191.7,11/24/17,,,0,0,,,,,,,,,,,,,,
US1INLK0040,"GARY 4.1 SSW, IN US",41.5448,-87.3848,191.7,11/25/17,,,0,0,,,,,,,,,,,,,,
US1INLK0040,"GARY 4.1 SSW, IN US",41.5448,-87.3848,191.7,11/26/17,,,0,0,,,,,,,,,,,,,,
US1INLK0040,"GARY 4.1 SSW, IN US",41.5448,-87.3848,191.7,11/27/17,,,0,0,,,,,,,,,,,,,,
US1INLK0040,"GARY 4.1 SSW, IN US",41.5448,-87.3848,191.7,11/28/17,,,0,0,,,,,,,,,,,,,,
US1INLK0040,"GARY 4.1 SSW, IN US",41.5448,-87.3848,191.7,11/29/17,,,0,0,,,,,,,,,,,,,,
US1INLK0040,"GARY 4.1 SSW, IN US",41.5448,-87.3848,191.7,11/30/17,,,0,0,,,,,,,,,,,,,,
US1INLK0040,"GARY 4.1 SSW, IN US",41.5448,-87.3848,191.7,12/1/17,,,0,0,,,,,,,,,,,,,,
US1INLK0040,"GARY 4.1 SSW, IN US",41.5448,-87.3848,191.7,12/2/17,,,0,0,,,,,,,,,,,,,,
US1INLK0040,"GARY 4.1 SSW, IN US",41.5448,-87.3848,191.7,12/3/17,,,0,0,,,,,,,,,,,,,,
US1INLK0040,"GARY 4.1 SSW, IN US",41.5448,-87.3848,191.7,12/4/17,,,0,0,,,,,,,,,,,,,,
US1INLK0040,"GARY 4.1 SSW, IN US",41.5448,-87.3848,191.7,12/5/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0262,"MIDLOTHIAN 0.6 SW, IL US",41.6215,-87.7331,192.3,4/30/17,,,2.27,,,,,,,,,,,,,,,
US1ILCK0262,"MIDLOTHIAN 0.6 SW, IL US",41.6215,-87.7331,192.3,5/2/17,,,0.32,,,,,,,,,,,,,,,
US1ILCK0262,"MIDLOTHIAN 0.6 SW, IL US",41.6215,-87.7331,192.3,5/10/17,,,0.1,,,,,,,,,,,,,,,
US1ILCK0262,"MIDLOTHIAN 0.6 SW, IL US",41.6215,-87.7331,192.3,5/11/17,,,0.75,,,,,,,,,,,,,,,
US1ILCK0262,"MIDLOTHIAN 0.6 SW, IL US",41.6215,-87.7331,192.3,5/12/17,,,0,,,,,,,,,,,,,,,
US1ILCK0262,"MIDLOTHIAN 0.6 SW, IL US",41.6215,-87.7331,192.3,5/13/17,,,0,,,,,,,,,,,,,,,
US1ILCK0262,"MIDLOTHIAN 0.6 SW, IL US",41.6215,-87.7331,192.3,5/14/17,,,0,,,,,,,,,,,,,,,
US1ILCK0262,"MIDLOTHIAN 0.6 SW, IL US",41.6215,-87.7331,192.3,5/15/17,,,0,,,,,,,,,,,,,,,
US1ILCK0262,"MIDLOTHIAN 0.6 SW, IL US",41.6215,-87.7331,192.3,5/16/17,,,0,,,,,,,,,,,,,,,
US1ILCK0262,"MIDLOTHIAN 0.6 SW, IL US",41.6215,-87.7331,192.3,5/17/17,,,0,,,,,,,,,,,,,,,
US1ILCK0262,"MIDLOTHIAN 0.6 SW, IL US",41.6215,-87.7331,192.3,5/18/17,,,0.03,,,,,,,,,,,,,,,
US1ILCK0262,"MIDLOTHIAN 0.6 SW, IL US",41.6215,-87.7331,192.3,5/25/17,,,0.17,,,,,,,,,,,,,,,
US1ILCK0262,"MIDLOTHIAN 0.6 SW, IL US",41.6215,-87.7331,192.3,5/29/17,,,0,,,,,,,,,,,,,,,
US1ILCK0262,"MIDLOTHIAN 0.6 SW, IL US",41.6215,-87.7331,192.3,5/30/17,,,0,,,,,,,,,,,,,,,
US1ILCK0262,"MIDLOTHIAN 0.6 SW, IL US",41.6215,-87.7331,192.3,5/31/17,,,0,,,,,,,,,,,,,,,
US1ILCK0262,"MIDLOTHIAN 0.6 SW, IL US",41.6215,-87.7331,192.3,6/1/17,,,0,,,,,,,,,,,,,,,
US1ILCK0262,"MIDLOTHIAN 0.6 SW, IL US",41.6215,-87.7331,192.3,6/2/17,,,0,,,,,,,,,,,,,,,
US1ILCK0262,"MIDLOTHIAN 0.6 SW, IL US",41.6215,-87.7331,192.3,6/3/17,,,0,,,,,,,,,,,,,,,
US1ILCK0262,"MIDLOTHIAN 0.6 SW, IL US",41.6215,-87.7331,192.3,6/4/17,,,0,,,,,,,,,,,,,,,
US1ILCK0262,"MIDLOTHIAN 0.6 SW, IL US",41.6215,-87.7331,192.3,6/5/17,,,0,,,,,,,,,,,,,,,
US1ILCK0262,"MIDLOTHIAN 0.6 SW, IL US",41.6215,-87.7331,192.3,6/6/17,,,0,,,,,,,,,,,,,,,
US1ILCK0262,"MIDLOTHIAN 0.6 SW, IL US",41.6215,-87.7331,192.3,6/8/17,,,0,,,,,,,,,,,,,,,
US1ILCK0262,"MIDLOTHIAN 0.6 SW, IL US",41.6215,-87.7331,192.3,6/9/17,,,0.05,,,,,,,,,,,,,,,
US1ILCK0262,"MIDLOTHIAN 0.6 SW, IL US",41.6215,-87.7331,192.3,6/10/17,,,0.03,,,,,,,,,,,,,,,
US1ILCK0262,"MIDLOTHIAN 0.6 SW, IL US",41.6215,-87.7331,192.3,6/13/17,,,0,,,,,,,,,,,,,,,
US1ILCK0262,"MIDLOTHIAN 0.6 SW, IL US",41.6215,-87.7331,192.3,6/14/17,,,0,,,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,1/1/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,1/2/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,1/3/17,,,0.06,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,1/4/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,1/5/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,1/6/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,1/7/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,1/8/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,1/9/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,1/10/17,,,0.02,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,1/11/17,,,0.21,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,1/12/17,,,0.5,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,1/13/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,1/14/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,1/15/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,1/16/17,,,0.03,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,1/17/17,,,1.26,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,1/18/17,,,0.01,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,1/19/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,1/20/17,,,0.71,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,1/21/17,,,0.03,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,1/22/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,1/23/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,1/24/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,1/25/17,,,0.05,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,1/26/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,1/27/17,,,0.01,0,,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,1/28/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,1/29/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,1/30/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,1/31/17,,,0.01,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,2/1/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,2/2/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,2/3/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,2/4/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,2/5/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,2/6/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,2/7/17,,,0.67,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,2/8/17,,,0.01,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,2/9/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,2/10/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,2/11/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,2/12/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,2/13/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,2/14/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,2/15/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,2/16/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,2/17/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,2/18/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,2/19/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,2/20/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,2/21/17,,,0.03,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,2/22/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,2/23/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,2/24/17,,,0.24,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,2/25/17,,,0.02,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,2/26/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,2/27/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,2/28/17,,,0.02,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,3/1/17,,,1.05,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,3/2/17,,,0.07,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,3/3/17,,,0,0,,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,3/4/17,,,0.02,0.3,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,3/5/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,3/6/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,3/7/17,,,0.32,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,3/8/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,3/9/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,3/10/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,3/11/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,3/12/17,,,0,0,,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,3/13/17,,,0.14,2,2,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,3/14/17,,,0.15,3,5,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,3/15/17,,,0,0,2.5,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,3/16/17,,,0,0,1,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,3/17/17,,,0.03,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,3/18/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,3/19/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,3/20/17,,,0.38,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,3/21/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,3/22/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,3/23/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,3/24/17,,,0.02,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,3/25/17,,,0.24,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,3/26/17,,,0.39,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,3/27/17,,,0.13,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,3/28/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,3/29/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,3/30/17,,,0.8,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,3/31/17,,,1.08,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,4/1/17,,,0.01,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,4/2/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,4/3/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,4/4/17,,,0.23,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,4/5/17,,,0.16,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,4/6/17,,,1.18,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,4/7/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,4/8/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,4/9/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,4/10/17,,,0.03,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,4/11/17,,,0.21,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,4/12/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,4/13/17,,,0.19,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,4/14/17,,,0.06,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,4/15/17,,,0.16,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,4/16/17,,,0.72,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,4/17/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,4/18/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,4/19/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,4/20/17,,,0.18,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,4/21/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,4/22/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,4/23/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,4/24/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,4/25/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,4/26/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,4/27/17,,,0.41,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,4/28/17,,,0.01,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,4/29/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,4/30/17,,,2.23,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,5/1/17,,,1.82,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,5/2/17,,,0.19,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,5/3/17,,,0.02,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,5/4/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,5/5/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,5/6/17,,,0.43,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,5/7/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,5/8/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,5/9/17,,,0.6,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,5/10/17,,,0.08,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,5/11/17,,,1.37,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,5/12/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,5/13/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,5/14/17,,,0,,,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,5/15/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,5/16/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,5/17/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,5/18/17,,,0.35,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,5/19/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,5/20/17,,,0.3,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,5/21/17,,,0.38,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,5/22/17,,,0,0,0,,,,,,,,,,,,,
US1ILDP0132,"WHEATON 2.0 NNE, IL US",41.8798,-88.0863,241.4,5/23/17,,,0,0,0,,,,,,,,,,,,,
